Frequency,S11_Real,S11_Imaginary,
462651100,-0.05679364449,-0.08653373634,
462751109,-0.05856379306,-0.08741627313,
462851118,-0.06038135197,-0.08813829104,
462951127,-0.06232451746,-0.0887214346,
463051136,-0.06403560154,-0.08902334649,
463151145,-0.06570337163,-0.08928582493,
463251154,-0.06730883822,-0.08937452387,
463351163,-0.06903529976,-0.0894667022,
463451173,-0.07093859653,-0.08975397141,
463551182,-0.07273076874,-0.08979801864,
463651191,-0.07463516425,-0.08988558879,
463751200,-0.07680271544,-0.08984786084,
463851209,-0.07908937514,-0.08960394685,
463951218,-0.08158159907,-0.08894923326,
464051227,-0.08427391154,-0.08800186575,
464151236,-0.08690802907,-0.08657736841,
464251245,-0.08918356014,-0.08484494139,
464351254,-0.09151935958,-0.08284755272,
464451264,-0.09350079851,-0.08055087463,
464551273,-0.09494043374,-0.07761157669,
464651282,-0.09595462077,-0.07493220801,
464751291,-0.09662825234,-0.07198989325,
464851300,-0.09673732858,-0.06947296016,
464951309,-0.09679442344,-0.06665224816,
465051318,-0.09640217043,-0.064160495,
465151327,-0.0958829256,-0.06195108946,
465251336,-0.09502687318,-0.05985570786,
465351345,-0.09423196914,-0.05797336712,
465451355,-0.09314209863,-0.0559129818,
465551364,-0.09207108324,-0.05430447199,
465651373,-0.09064385582,-0.05260830495,
465751382,-0.08916728111,-0.05106840557,
465851391,-0.08745381037,-0.04965650035,
465951400,-0.08547108646,-0.04867481337,
466051409,-0.08319256894,-0.04778948041,
466151418,-0.08114988569,-0.04744195865,
466251427,-0.0788778518,-0.0474878891,
466351436,-0.07675627805,-0.04769017248,
466451446,-0.07473946434,-0.04846495733,
466551455,-0.07327418371,-0.04933125818,
466651464,-0.07171697904,-0.05051935959,
466751473,-0.0707615031,-0.05183161219,
466851482,-0.07000341225,-0.05306334685,
466951491,-0.06974414571,-0.05442314985,
467051500,-0.06943813315,-0.0556144954,
467151509,-0.06927521018,-0.05631049911,
467251518,-0.06921895944,-0.05700574745,
467351527,-0.06907128782,-0.05785611055,
467451537,-0.06888921857,-0.05856581395,
467551546,-0.06867158003,-0.05921320066,
467651555,-0.06847683451,-0.06013131426,
467751564,-0.06833739456,-0.06106563884,
467851573,-0.06823754981,-0.06223313902,
467951582,-0.06835698488,-0.06333626429,
468051591,-0.06866407753,-0.06447136092,
468151600,-0.06925449764,-0.06554033953,
468251609,-0.06982836383,-0.06639470976,
468351618,-0.07067990769,-0.06734887667,
468451628,-0.07172182717,-0.06824829884,
468551637,-0.07266180154,-0.06861529265,
468651646,-0.07356228481,-0.06877408823,
468751655,-0.07436252994,-0.06906075095,
468851664,-0.07524624579,-0.0693212123,
468951673,-0.07590279646,-0.06939655637,
469051682,-0.07666450177,-0.06973768525,
469151691,-0.07724480603,-0.0696579396,
469251700,-0.07820607606,-0.07018288826,
469351710,-0.07905350012,-0.07049860138,
469451719,-0.08011033904,-0.07066712314,
469551728,-0.08145401108,-0.07090180106,
469651737,-0.08270535889,-0.07064895453,
469751746,-0.08394018624,-0.07047892357,
469851755,-0.08515548154,-0.06967363182,
469951764,-0.08643027626,-0.06894037633,
470051773,-0.08740755234,-0.06839745522,
470151782,-0.08822715845,-0.0674658838,
470251791,-0.08883832579,-0.06653687062,
470351801,-0.08931154506,-0.06572447214,
470451810,-0.08945176287,-0.0650846405,
470551819,-0.08980786984,-0.06484476004,
470651828,-0.09021879255,-0.06450477472,
470751837,-0.09094109114,-0.06430683088,
470851846,-0.09159323252,-0.06407082404,
470951855,-0.09254453451,-0.06376968607,
471051864,-0.09361965466,-0.06341131832,
471151873,-0.09487980694,-0.06247302492,
471251882,-0.09613650945,-0.06164109325,
471351892,-0.0972946519,-0.06046088584,
471451901,-0.09844421546,-0.05936262331,
471551910,-0.09930904541,-0.05778928444,
471651919,-0.1000367137,-0.05607955619,
471751928,-0.100286106,-0.054249573,
471851937,-0.1006307457,-0.05283506104,
471951946,-0.100783701,-0.05115617656,
472051955,-0.1008852492,-0.04981748176,
472151964,-0.1007554365,-0.0482357472,
472251973,-0.1007283506,-0.04683591758,
472351983,-0.1007765029,-0.04536254037,
472451992,-0.1007206743,-0.04372262704,
472552001,-0.1008493198,-0.04205088011,
472652010,-0.1006656186,-0.04030336384,
472752019,-0.1005824973,-0.03826416455,
472852028,-0.1000153058,-0.03631564404,
472952037,-0.09924663202,-0.0339845149,
473052046,-0.09817715206,-0.03196507476,
473152055,-0.09685607471,-0.02995090717,
473252064,-0.09530954395,-0.02835250117,
473352074,-0.09352749579,-0.02636841119,
473452083,-0.09172308868,-0.02534230235,
473552092,-0.08976751533,-0.02402331018,
473652101,-0.08789829281,-0.02311086324,
473752110,-0.08597994502,-0.02229397229,
473852119,-0.08414890728,-0.02158746227,
473952128,-0.08234991317,-0.02092797875,
474052137,-0.08048913927,-0.02036183666,
474152146,-0.07862767029,-0.01997036573,
474252155,-0.07649617385,-0.01907407594,
474352165,-0.07436967877,-0.01898927039,
474452174,-0.07195576535,-0.01860624499,
474552183,-0.06962930168,-0.01888086177,
474652192,-0.06694627333,-0.01908122229,
474752201,-0.06450288116,-0.02005166856,
474852210,-0.06216639747,-0.02131383683,
474952219,-0.06010732969,-0.02264757201,
475052228,-0.0583731436,-0.02441301572,
475152237,-0.05688909173,-0.0259697459,
475252246,-0.05589236203,-0.02799404882,
475352256,-0.05505813422,-0.02979485009,
475452265,-0.05447632728,-0.03142552927,
475552274,-0.05436519037,-0.0330966762,
475652283,-0.05418519256,-0.03408447118,
475752292,-0.05416568941,-0.03529920297,
475852301,-0.05407536383,-0.03626922756,
475952310,-0.05392988508,-0.03697119855,
476052319,-0.05374800631,-0.03799327092,
476152328,-0.05345822672,-0.0384804553,
476252337,-0.0532509386,-0.03941244326,
476352347,-0.05308240719,-0.04031448982,
476452356,-0.05297436858,-0.0413661678,
476552365,-0.05302912329,-0.04242433221,
476652374,-0.05310281594,-0.04330652927,
476752383,-0.05331344973,-0.04386497972,
476852392,-0.05365302247,-0.04461403589,
476952401,-0.05402208822,-0.04532392389,
477052410,-0.05435392624,-0.04567757099,
477152419,-0.054403498,-0.04600192517,
477252428,-0.0546094714,-0.04637788612,
477352438,-0.05469418828,-0.04660454572,
477452447,-0.05466758232,-0.04708228231,
477552456,-0.05463074664,-0.04761465304,
477652465,-0.05476125807,-0.04840794013,
477752474,-0.05488010224,-0.04887361077,
477852483,-0.05530454121,-0.04942003328,
477952492,-0.05588904456,-0.0502306379,
478052501,-0.05661384983,-0.05072622217,
478152510,-0.05754909944,-0.05136598077,
478252519,-0.05855114064,-0.05138684932,
478352529,-0.05952401068,-0.05111305655,
478452538,-0.06023922118,-0.05058271659,
478552547,-0.06108079148,-0.04979102482,
478652556,-0.06155114422,-0.04895683609,
478752565,-0.06192493415,-0.04792270098,
478852574,-0.06187380846,-0.04689162854,
478952583,-0.06172818858,-0.04566687631,
479052592,-0.06122652275,-0.04492905819,
479152601,-0.06071844167,-0.04421824857,
479252610,-0.06024113424,-0.04362090156,
479352620,-0.05967421224,-0.04307173672,
479452629,-0.05913526953,-0.04259904653,
479552638,-0.05853610287,-0.04220440709,
479652647,-0.05805705171,-0.04175601343,
479752656,-0.05732668714,-0.04103489531,
479852665,-0.05674048331,-0.04038153512,
479952674,-0.05582930857,-0.03981757414,
480052683,-0.05480594712,-0.03917028271,
480152692,-0.05363373675,-0.03846766238,
480252701,-0.05224425637,-0.03784935298,
480352711,-0.05080638307,-0.03788888457,
480452720,-0.04921782563,-0.03762962812,
480552729,-0.04765663124,-0.03763178955,
480652738,-0.04619790527,-0.03792397644,
480752747,-0.04464932318,-0.038179484,
480852756,-0.0432206344,-0.03868415113,
480952765,-0.04190872068,-0.03910327762,
481052774,-0.04058751024,-0.03979395427,
481152783,-0.03919983383,-0.04022088323,
481252792,-0.03775249434,-0.04059104299,
481352802,-0.03618354854,-0.04102417421,
481452811,-0.03447062344,-0.04172781755,
481552820,-0.03260440114,-0.04263728696,
481652829,-0.03072128706,-0.04375504067,
481752838,-0.02869517632,-0.04513101211,
481852847,-0.02665644342,-0.04687151059,
481952856,-0.02474695943,-0.04890498522,
482052865,-0.02310060079,-0.05142121199,
482152874,-0.02172199315,-0.05414490699,
482252884,-0.02084548788,-0.05721152615,
482352893,-0.020228195,-0.06012473706,
482452902,-0.01995183179,-0.06312797736,
482552911,-0.02006513431,-0.06602010312,
482652920,-0.02043378283,-0.06916042661,
482752929,-0.02113275916,-0.0717294703,
482852938,-0.02203369559,-0.07452386379,
482952947,-0.02321252363,-0.07702215975,
483052956,-0.02441312894,-0.07938042771,
483152965,-0.02589991481,-0.08159148316,
483252975,-0.02756294355,-0.08346388497,
483352984,-0.02935167127,-0.08563229724,
483452993,-0.03120788133,-0.08732345325,
483553002,-0.0334085556,-0.08882702363,
483653011,-0.03566828719,-0.08997359455,
483753020,-0.03790961914,-0.09069454774,
483853029,-0.04015571396,-0.09123887123,
483953038,-0.04232922944,-0.09149632633,
484053047,-0.04435343795,-0.09122129392,
484153056,-0.04601799531,-0.09099109612,
484253066,-0.04750811242,-0.09075934102,
484353075,-0.04867085041,-0.09008226462,
484453084,-0.04973091667,-0.08957813705,
484553093,-0.05037342208,-0.08926738497,
484653102,-0.05104162292,-0.08911503666,
484753111,-0.05183852152,-0.08916787039,
484853120,-0.05240074693,-0.08926989449,
484953129,-0.05331033528,-0.08947032975,
485053138,-0.05414405305,-0.08947362874,
485153147,-0.0550968888,-0.08970119232,
485253157,-0.05625645821,-0.08945259301,
485353166,-0.05736363968,-0.08930046853,
485453175,-0.05854866691,-0.08898104923,
485553184,-0.0593832322,-0.08812111707,
485653193,-0.06017415929,-0.087205444,
485753202,-0.06074030238,-0.08652715234,
485853211,-0.06087648942,-0.08563811501,
485953220,-0.06103882716,-0.08487300344,
486053229,-0.06085904142,-0.08424387625,
486153238,-0.06066143506,-0.08390277889,
486253248,-0.06054610905,-0.08351368291,
486353257,-0.06002992678,-0.08322731257,
486453266,-0.05973832549,-0.08337734754,
486553275,-0.05949415514,-0.08363318398,
486653284,-0.05944828513,-0.08409737076,
486753293,-0.05935164755,-0.08429080927,
486853302,-0.05925687942,-0.08454680425,
486953311,-0.05929628787,-0.08495806165,
487053320,-0.05935898786,-0.08529508045,
487153329,-0.0594086802,-0.08563406459,
487253339,-0.0595602374,-0.08625778892,
487353348,-0.05970685072,-0.08697613025,
487453357,-0.05997741503,-0.08745961606,
487553366,-0.06036693529,-0.08842206756,
487653375,-0.06105234352,-0.08918571564,
487753384,-0.06204380027,-0.09004495873,
487853393,-0.06300297511,-0.09076365182,
487953402,-0.06434179898,-0.09104791074,
488053411,-0.06550940124,-0.09142306509,
488153420,-0.06696843542,-0.09139051387,
488253430,-0.06822809251,-0.09081654189,
488353439,-0.06919938896,-0.09018586416,
488453448,-0.07015074703,-0.08927275929,
488553457,-0.07091592528,-0.08838686941,
488653466,-0.07104531617,-0.08741620347,
488753475,-0.07125041324,-0.08661807477,
488853484,-0.07112427101,-0.08583540727,
488953493,-0.07097109649,-0.08551264163,
489053502,-0.07084984895,-0.08516259691,
489153511,-0.07059955047,-0.08482760174,
489253521,-0.0705735209,-0.08480196217,
489353530,-0.07068286828,-0.08492849545,
489453539,-0.07062431162,-0.08479995742,
489553548,-0.07089847245,-0.08496789221,
489653557,-0.07125389624,-0.0849067663,
489753566,-0.07146729531,-0.08467328532,
489853575,-0.07179320226,-0.08465480315,
489953584,-0.07182884853,-0.08401846299,
490053593,-0.07192543922,-0.08377864818,
490153602,-0.07179833221,-0.08363255526,
490253612,-0.07176773147,-0.08348937988,
490353621,-0.07171046083,-0.08339261102,
490453630,-0.07144424047,-0.08341051319,
490553639,-0.07142518781,-0.08369890336,
490653648,-0.07142615373,-0.08373877044,
490753657,-0.07151308469,-0.08377761091,
490853666,-0.07164898867,-0.08390018728,
490953675,-0.07186061823,-0.08420811352,
491053684,-0.0720980177,-0.08412122872,
491153693,-0.07215525449,-0.08380374998,
491253703,-0.07207272021,-0.08396907454,
491353712,-0.07202112709,-0.08377325908,
491453721,-0.07182869161,-0.08372747861,
491553730,-0.0716705145,-0.08400259537,
491653739,-0.07121644489,-0.0842228073,
491753748,-0.07099280233,-0.08476969204,
491853757,-0.07074429847,-0.08533683263,
491953766,-0.0708438531,-0.08607165634,
492053775,-0.07099286539,-0.08714872796,
492153784,-0.07137343536,-0.08807928151,
492253794,-0.07199207156,-0.08885213687,
492353803,-0.0726565526,-0.08972583333,
492453812,-0.07382368096,-0.09041449447,
492553821,-0.07477398766,-0.09086544781,
492653830,-0.07602374765,-0.09123385692,
492753839,-0.07704739591,-0.09133122837,
492853848,-0.07841347194,-0.09160658246,
492953857,-0.07943245838,-0.09114948019,
493053866,-0.0806497683,-0.09103206998,
493153875,-0.081969296,-0.09077160608,
493253885,-0.0829745649,-0.09019362104,
493353894,-0.08416154103,-0.08949938975,
493453903,-0.08519431969,-0.08905381032,
493553912,-0.08646218105,-0.0881058899,
493653921,-0.08759774147,-0.0870394406,
493753930,-0.08845049136,-0.08566564137,
493853939,-0.08925813788,-0.08415482136,
493953948,-0.08984887502,-0.08237741317,
494053957,-0.09010838883,-0.08094709471,
494153967,-0.08984990119,-0.07904797013,
494253976,-0.08955539472,-0.07722229429,
494353985,-0.08887725322,-0.07581857828,
494453994,-0.08795296641,-0.07455263747,
494554003,-0.08681557057,-0.07344399141,
494654012,-0.08559368675,-0.07262188098,
494754021,-0.08439851092,-0.07200699755,
494854030,-0.08316416396,-0.07174105771,
494954039,-0.08203708923,-0.07158121666,
495054048,-0.0808774754,-0.07143644484,
495154058,-0.08001611987,-0.07165788113,
495254067,-0.07917574867,-0.07167005158,
495354076,-0.07829445374,-0.07195414245,
495454085,-0.07734704328,-0.07212692887,
495554094,-0.07633588908,-0.07227196495,
495654103,-0.07554832469,-0.07292076256,
495754112,-0.07452630514,-0.07306918002,
495854121,-0.07348827397,-0.073769947,
495954130,-0.07241657849,-0.07442950865,
496054139,-0.07162450787,-0.07558027192,
496154149,-0.07108104597,-0.07686236821,
496254158,-0.07042858627,-0.07807444931,
496354167,-0.07009770213,-0.07983517287,
496454176,-0.06997044447,-0.08108811489,
496554185,-0.0699791245,-0.08247313335,
496654194,-0.07043906878,-0.08396074159,
496754203,-0.07085418155,-0.08508581844,
496854212,-0.07137515817,-0.08626043138,
496954221,-0.07197689134,-0.08756024573,
497054230,-0.07251518638,-0.08838551482,
497154240,-0.07306350524,-0.08935531545,
497254249,-0.07390036261,-0.09051699053,
497354258,-0.07451196682,-0.09135306657,
497454267,-0.07541658112,-0.09249098172,
497554276,-0.07662776541,-0.0937139673,
497654285,-0.07782886619,-0.09481548485,
497754294,-0.07926116992,-0.09555250078,
497854303,-0.08077895693,-0.09620228154,
497954312,-0.08249873902,-0.09684625042,
498054321,-0.0844001596,-0.09746425689,
498154331,-0.08632586464,-0.09728432403,
498254340,-0.08798393362,-0.09694618686,
498354349,-0.08968080444,-0.0966378273,
498454358,-0.09122330254,-0.0959825303,
498554367,-0.09265067774,-0.09520404955,
498654376,-0.09389797366,-0.09438793481,
498754385,-0.09507427964,-0.09361509738,
498854394,-0.09609456656,-0.09292952166,
498954403,-0.09709866149,-0.09208837664,
499054412,-0.09831449208,-0.09132580251,
499154422,-0.09941438726,-0.09077531408,
499254431,-0.1005958701,-0.09000535347,
499354440,-0.1018445838,-0.08915768715,
499454449,-0.1031000415,-0.08806201599,
499554458,-0.1041306518,-0.0869427236,
499654467,-0.1052394065,-0.08548678663,
499754476,-0.1062662004,-0.08378178847,
499854485,-0.1071732545,-0.08202986877,
499954494,-0.107452277,-0.08037069489,
500054503,-0.1077399659,-0.07860331121,
500154513,-0.107788764,-0.07696645375,
500254522,-0.1076009718,-0.07507263758,
500354531,-0.1074434603,-0.07358792724,
500454540,-0.1070955035,-0.07222362527,
500554549,-0.1065650574,-0.07093771998,
500654558,-0.1061502688,-0.06936466663,
500754567,-0.1054561743,-0.06835488494,
500854576,-0.1046993831,-0.06698886386,
500954585,-0.1040486129,-0.06586990022,
501054594,-0.1029370389,-0.06469341266,
501154604,-0.1018846803,-0.06393130206,
501254613,-0.1007116284,-0.06272043075,
501354622,-0.09940063676,-0.06217026469,
501454631,-0.09795158431,-0.06166733293,
501554640,-0.09647415662,-0.0613690669,
501654649,-0.09508628959,-0.06160140309,
501754658,-0.09390962435,-0.06198859134,
501854667,-0.09274942152,-0.06249021215,
501954676,-0.09195352964,-0.06316465623,
502054685,-0.09143405883,-0.06401258127,
502154695,-0.09110889145,-0.06477298485,
502254704,-0.09103715373,-0.06521090148,
502354713,-0.0910238417,-0.0659586507,
502454722,-0.09134219399,-0.06625984343,
502554731,-0.09170572799,-0.06637281577,
502654740,-0.09197673431,-0.06642879706,
502754749,-0.09223675955,-0.06627294895,
502854758,-0.09256699424,-0.06604229246,
502954767,-0.09260206926,-0.06555901105,
503054776,-0.09232341031,-0.06516621836,
503154786,-0.09222326324,-0.06467262295,
503254795,-0.09186191856,-0.06433382563,
503354804,-0.09159479434,-0.06398731623,
503454813,-0.09116590955,-0.06378052652,
503554822,-0.09059179592,-0.0636474973,
503654831,-0.08998898879,-0.06335538916,
503754840,-0.08925537126,-0.06308414399,
503854849,-0.08839758526,-0.0629128263,
503954858,-0.08744775082,-0.06318086265,
504054867,-0.08641470897,-0.06364353605,
504154877,-0.08545280898,-0.0640898216,
504254886,-0.084523782,-0.06489514205,
504354895,-0.08350605353,-0.06603178512,
504454904,-0.08289034529,-0.06750291645,
504554913,-0.08250067705,-0.06912839288,
504654922,-0.08254712306,-0.07097258201,
504754931,-0.08301450835,-0.07289507446,
504854940,-0.08365196519,-0.07454913438,
504954949,-0.0849915225,-0.07622724204,
505054958,-0.08649495517,-0.07757482601,
505154968,-0.08834714114,-0.07885877814,
505254977,-0.0903585162,-0.0791160108,
505354986,-0.09251142446,-0.07964239558,
505454995,-0.09466440885,-0.07933206068,
505555004,-0.09689825444,-0.07902423009,
505655013,-0.09881473476,-0.07826822785,
505755022,-0.1005995441,-0.0771298305,
505855031,-0.1021863113,-0.07610492889,
505955040,-0.1037095253,-0.07480655079,
506055049,-0.1049575447,-0.07327681275,
506155059,-0.1059539518,-0.07174490334,
506255068,-0.1069349905,-0.07031103958,
506355077,-0.1076814756,-0.06870861566,
506455086,-0.1082308634,-0.06700730221,
506555095,-0.1086362212,-0.06510405109,
506655104,-0.1089394015,-0.06339208652,
506755113,-0.1088855711,-0.06157013748,
506855122,-0.1084887597,-0.06002737913,
506955131,-0.1080904808,-0.05820971201,
507055141,-0.1074111359,-0.05681676479,
507155150,-0.1066666516,-0.05566316114,
507255159,-0.1057716319,-0.05472123186,
507355168,-0.1051369728,-0.05370012832,
507455177,-0.1044362619,-0.05305517503,
507555186,-0.1038893463,-0.05259318505,
507655195,-0.1034640413,-0.051903861,
507755204,-0.1032563644,-0.0513495174,
507855213,-0.1032386555,-0.05055598579,
507955222,-0.1031315859,-0.04964694832,
508055232,-0.1030162074,-0.04879644043,
508155241,-0.1029925113,-0.04747407158,
508255250,-0.1025959702,-0.04587533238,
508355259,-0.102164779,-0.04462289244,
508455268,-0.1015201001,-0.04300461865,
508555277,-0.1004148049,-0.04134899382,
508655286,-0.09923146468,-0.03980682941,
508755295,-0.09772087621,-0.03851956135,
508855304,-0.09623767216,-0.03730714269,
508955313,-0.09445179572,-0.03612535346,
509055323,-0.09253898007,-0.03536581409,
509155332,-0.09053155149,-0.0347492817,
509255341,-0.08854600567,-0.03416639868,
509355350,-0.08652874763,-0.03381461116,
509455359,-0.08455587752,-0.03371694306,
509555368,-0.08251502398,-0.03368715119,
509655377,-0.0803130844,-0.03394440319,
509755386,-0.07831347775,-0.03446905398,
509855395,-0.07612083538,-0.03505838891,
509955404,-0.07416784744,-0.03620427321,
510055414,-0.07241365738,-0.03755037582,
510155423,-0.07063791784,-0.03887364101,
510255432,-0.0692797614,-0.04046471762,
510355441,-0.06820505869,-0.04220536133,
510455450,-0.06758644025,-0.04405149919,
510555459,-0.06706859576,-0.04582752547,
510655468,-0.0668944175,-0.04746499429,
510755477,-0.06687850692,-0.04883825239,
510855486,-0.0671286965,-0.05014884742,
510955495,-0.06748398735,-0.05122312039,
511055505,-0.06772982394,-0.05200339832,
511155514,-0.06800283905,-0.0526419026,
511255523,-0.06812192434,-0.0530759726,
511355532,-0.06818892139,-0.05382064895,
511455541,-0.06811012276,-0.05437188821,
511555550,-0.06792986118,-0.05499884736,
511655559,-0.06789018076,-0.05554032062,
511755568,-0.06786310961,-0.05620458152,
511855577,-0.06772075791,-0.05703928988,
511955586,-0.06768552484,-0.05775125489,
512055596,-0.0679513502,-0.05854858801,
512155605,-0.06814956307,-0.05928585617,
512255614,-0.06835516798,-0.06004601703,
512355623,-0.06862856995,-0.06060515275,
512455632,-0.06881034463,-0.06127994027,
512555641,-0.06918487484,-0.06196660721,
512655650,-0.06956414503,-0.06253107071,
512755659,-0.06983731808,-0.0629645952,
512855668,-0.07000579984,-0.06379477001,
512955677,-0.07043301224,-0.06465006628,
513055687,-0.07092823413,-0.06536750229,
513155696,-0.07166815657,-0.06609183962,
513255705,-0.07255512664,-0.06676756699,
513355714,-0.07365656108,-0.06755309933,
513455723,-0.07473189094,-0.06801731771,
513555732,-0.07596520396,-0.06839768973,
513655741,-0.07734134306,-0.06847819909,
513755750,-0.07874921902,-0.06834755166,
513855759,-0.08001950594,-0.06800594411,
513955768,-0.08122863958,-0.06742688926,
514055778,-0.08236919528,-0.06673780754,
514155787,-0.08347100157,-0.06602286472,
514255796,-0.08440817712,-0.06523665301,
514355805,-0.08518796904,-0.0644061129,
514455814,-0.0861100413,-0.06345510408,
514555823,-0.08690004232,-0.06247248399,
514655832,-0.08765215138,-0.06141310886,
514755841,-0.08836443251,-0.06021932226,
514855850,-0.08929560624,-0.05894938986,
514955859,-0.08993578216,-0.057249004,
515055869,-0.09039329394,-0.05552766946,
515155878,-0.09071790552,-0.0535751992,
515255887,-0.09083138218,-0.05146760219,
515355896,-0.09061258474,-0.04922865112,
515455905,-0.09000119611,-0.04697630826,
515555914,-0.08908569118,-0.04483391538,
515655923,-0.08785019994,-0.04266120256,
515755932,-0.08635578701,-0.04074561984,
515855941,-0.08450391756,-0.03907134616,
515955950,-0.08270757739,-0.0375549585,
516055960,-0.08053645285,-0.03624616798,
516155969,-0.07840732912,-0.03521302107,
516255978,-0.07626662242,-0.03455440695,
516355987,-0.07386411026,-0.03379808399,
516455996,-0.07175392363,-0.03354295532,
516556005,-0.06937918449,-0.03332562407,
516656014,-0.0669943839,-0.03325185457,
516756023,-0.0646613603,-0.0334589497,
516856032,-0.062401298,-0.03384397162,
516956041,-0.06023286082,-0.03447404977,
517056051,-0.05818886403,-0.03535014574,
517156060,-0.05611184967,-0.03645335518,
517256069,-0.05461469727,-0.03757314864,
517356078,-0.05303880022,-0.03884349807,
517456087,-0.05170490221,-0.04030446256,
517556096,-0.0507519756,-0.04147466072,
517656105,-0.04990346623,-0.04282216232,
517756114,-0.04911706028,-0.04362596034,
517856123,-0.04837970624,-0.04452338482,
517956132,-0.04773947139,-0.04514389951,
518056142,-0.04677674712,-0.04561032762,
518156151,-0.04580450228,-0.04598727707,
518256160,-0.04463771573,-0.04675933586,
518356169,-0.04314283715,-0.0471491252,
518456178,-0.04157024767,-0.04796074268,
518556187,-0.03982372064,-0.04872538493,
518656196,-0.03818301287,-0.05003340843,
518756205,-0.03639672047,-0.05156985555,
518856214,-0.03472102347,-0.05324613766,
518956224,-0.03328917331,-0.05511209194,
519056233,-0.0319783118,-0.05720121962,
519156242,-0.03091587603,-0.05954949197,
519256251,-0.03001920342,-0.06191368995,
519356260,-0.0292865955,-0.06420684579,
519456269,-0.0286999422,-0.06647656934,
519556278,-0.02834356174,-0.06897520449,
519656287,-0.02828388985,-0.07122153062,
519756296,-0.02801890081,-0.07348597533,
519856305,-0.02801255295,-0.07601814516,
519956315,-0.02816065112,-0.0784503207,
520056324,-0.02850891815,-0.08083754581,
520156333,-0.02878507175,-0.08330931171,
520256342,-0.02949557444,-0.08580873459,
520356351,-0.03040125851,-0.08825261834,
520456360,-0.03146373351,-0.0905054509,
520556369,-0.0327314171,-0.09268612406,
520656378,-0.0341033231,-0.09455729791,
520756387,-0.03542107944,-0.09623704735,
520856396,-0.03690844769,-0.09778810532,
520956406,-0.0384507226,-0.09942013701,
521056415,-0.03992039374,-0.1005103643,
521156424,-0.0412026427,-0.1018008587,
521256433,-0.0426612156,-0.1033113123,
521356442,-0.04396300486,-0.1043733392,
521456451,-0.04514077631,-0.105580252,
521556460,-0.04664256387,-0.1070137136,
521656469,-0.04831626205,-0.1083530942,
521756478,-0.04990684606,-0.1097294163,
521856487,-0.05189366426,-0.1109548433,
521956497,-0.05394028739,-0.1120079216,
522056506,-0.05622590243,-0.1130145327,
522156515,-0.05868088822,-0.1138237765,
522256524,-0.06104694716,-0.1142309954,
522356533,-0.06341037818,-0.1145123322,
522456542,-0.06608549797,-0.1143313884,
522556551,-0.06842284209,-0.1141276053,
522656560,-0.07076493322,-0.113770626,
522756569,-0.0727049426,-0.1130342295,
522856578,-0.07495108467,-0.1121881033,
522956588,-0.07678591528,-0.1112895832,
523056597,-0.07863072263,-0.1101475195,
523156606,-0.08014006464,-0.1089546689,
523256615,-0.08164358852,-0.1075353571,
523356624,-0.08297280967,-0.1060655776,
523456633,-0.08412800176,-0.1043513762,
523556642,-0.08496370983,-0.1025010395,
523656651,-0.08550233643,-0.1006552332,
523756660,-0.08586009399,-0.09878570739,
523856669,-0.08570826966,-0.09685044697,
523956679,-0.08559196298,-0.09520831906,
524056688,-0.08500994755,-0.09369486583,
524156697,-0.08425889183,-0.09239196066,
524256706,-0.08335250514,-0.09135239084,
524356715,-0.0824036919,-0.09068923123,
524456724,-0.08141931019,-0.090044197,
524556733,-0.08047078703,-0.08982877425,
524656742,-0.07963732495,-0.08969109281,
524756751,-0.07895200497,-0.08978916784,
524856760,-0.07826507422,-0.08999283558,
524956770,-0.07767161819,-0.09025450717,
525056779,-0.0770113383,-0.09035447012,
525156788,-0.0765340058,-0.09065382477,
525256797,-0.07606657396,-0.0909156838,
525356806,-0.07554388696,-0.09140780775,
525456815,-0.07497626816,-0.09174558666,
525556824,-0.0745545953,-0.09243341606,
525656833,-0.07406680426,-0.09321634318,
525756842,-0.07366015988,-0.09408828444,
525856851,-0.07334714808,-0.09509761007,
525956861,-0.07320639048,-0.09640338797,
526056870,-0.07323713905,-0.09769536312,
526156879,-0.0735254478,-0.09882106109,
526256888,-0.07398239144,-0.1003641976,
526356897,-0.07435804426,-0.1016725272,
526456906,-0.07521239966,-0.1029884843,
526556915,-0.0759683071,-0.1041694349,
526656924,-0.07692170132,-0.1054750731,
526756933,-0.07799715434,-0.1065920467,
526856942,-0.07932799199,-0.107962148,
526956952,-0.08071392846,-0.1090334534,
527056961,-0.08230129729,-0.1101209443,
527156970,-0.08398580436,-0.1109091049,
527256979,-0.08608847878,-0.1118424319,
527356988,-0.08833446929,-0.1124663933,
527456997,-0.09079364494,-0.1126846627,
527557006,-0.09328893149,-0.1128134672,
527657015,-0.09585851875,-0.1123726276,
527757024,-0.098475581,-0.1116540585,
527857033,-0.1008735291,-0.1104854016,
527957043,-0.1029075366,-0.1088758365,
528057052,-0.1044273234,-0.1071744179,
528157061,-0.106239384,-0.1056322106,
528257070,-0.1077126019,-0.1033658467,
528357079,-0.108703862,-0.1012855177,
528457088,-0.109392123,-0.09940490353,
528557097,-0.1098026232,-0.09758371135,
528657106,-0.1099324698,-0.0957805103,
528757115,-0.1101103772,-0.09428207517,
528857124,-0.1100526601,-0.09289762394,
528957134,-0.1101271722,-0.09165645845,
529057143,-0.1099565427,-0.09040016777,
529157152,-0.1099244328,-0.0892730232,
