Distance_m,ADS_impulse,DGV3_impulse,ADS_step,DGV3_step
9.347654483,168594.2628,3395.047943,0.03156950963,0.0003206524708
9.39791069,173722.2738,3394.681288,0.03165637034,0.0003223498029
9.448166897,167719.8479,3394.314652,0.03174022984,0.0003240469518
9.498423104,172795.79,3393.948101,0.0318266273,0.0003257439173
9.54867931,166859.1201,3393.581569,0.03191005645,0.0003274406996
9.598935517,171884.0503,3393.215122,0.03199599804,0.0003291372987
9.649191724,166011.7249,3392.848695,0.03207900349,0.0003308337146
9.699447931,170986.668,3392.482353,0.0321644964,0.0003325299473
9.749704138,165177.3205,3392.11603,0.03224708464,0.0003342259968
9.799960345,170103.2707,3391.749792,0.03233213585,0.0003359218632
9.850216552,164355.5773,3391.383573,0.03241431323,0.0003376175465
9.900472759,169233.4992,3391.01744,0.03249892956,0.0003393130468
9.950728966,163546.1773,3390.651326,0.03258070224,0.0003410083639
10.00098517,168377.0072,3390.285296,0.03266489032,0.0003427034981
10.05124138,162748.8136,3389.919287,0.03274626432,0.0003443984493
10.10149759,167533.4605,3389.553361,0.03283003063,0.0003460932175
10.15175379,161963.1898,3389.187457,0.03291101182,0.0003477878027
10.20201,166702.5366,3388.821635,0.03299436267,0.0003494822051
10.25226621,161189.0196,3388.455835,0.03307495678,0.0003511764245
10.30252241,165883.9239,3388.090118,0.03315789833,0.0003528704611
10.35277862,160426.0265,3387.724421,0.03323811094,0.0003545643149
10.40303483,165077.3219,3387.358808,0.03332064919,0.0003562579858
10.45329103,159673.9433,3386.993217,0.03340048576,0.0003579514739
10.50354724,164282.4397,3386.627708,0.03348262657,0.0003596447793
10.55380345,158932.5115,3386.26222,0.03356209243,0.000361337902
10.60405966,163498.9966,3385.896815,0.03364384152,0.0003630308419
10.65431586,158201.4812,3385.531432,0.03372294186,0.0003647235992
10.70457207,162726.7209,3385.166131,0.03380430482,0.0003664161738
10.75482828,157480.6106,3384.800852,0.03388304473,0.0003681085657
10.80508448,161965.3501,3384.435655,0.033964027,0.0003698007751
10.85534069,156769.6657,3384.07048,0.03404241144,0.0003714928019
10.9055969,161214.63,3383.705387,0.03412301835,0.0003731846461
10.9558531,156068.4201,3383.340316,0.03420105217,0.0003748763078
11.00610931,160474.3147,3382.975327,0.03428128893,0.000376567787
11.05636552,155376.6543,3382.61036,0.03435897687,0.0003782590837
11.10662172,159744.1663,3382.245475,0.03443884855,0.000379950198
11.15687793,154694.1559,3381.880612,0.03451619524,0.0003816411299
11.20713414,159023.9542,3381.515831,0.03459570682,0.0003833318793
11.25739034,154020.7192,3381.151072,0.03467271679,0.0003850224464
11.30764655,158313.4552,3380.786395,0.03475187313,0.0003867128312
11.35790276,153356.1446,3380.42174,0.03482855082,0.0003884030336
11.40815897,157612.453,3380.057166,0.03490735665,0.0003900930537
11.45841517,152700.2387,3379.692616,0.03498370639,0.0003917828916
11.50867138,156920.738,3379.328145,0.03506216636,0.0003934725472
11.55892759,152052.814,3378.963699,0.03513819239,0.0003951620206
11.60918379,156238.1069,3378.599332,0.03521631105,0.0003968513118
11.65944,151413.6886,3378.23499,0.03529201752,0.0003985404209
11.70969621,155564.3627,3377.870727,0.03536979931,0.0004002293478
11.75995241,150782.686,3377.506488,0.03544519028,0.0004019180926
11.81020862,154899.3142,3377.142329,0.03552263955,0.0004036066553
11.86046483,150159.635,3376.778194,0.03559771899,0.000405295036
11.91072103,154242.7761,3376.414139,0.03567483999,0.0004069832346
11.96097724,149544.3692,3376.050108,0.0357496118,0.0004086712512
12.01123345,153594.5683,3375.686156,0.0358264087,0.0004103590859
12.06148966,148936.7273,3375.322228,0.03590087669,0.0004120467385
12.11174586,152954.5162,3374.95838,0.03597735357,0.0004137342093
12.16200207,148336.5525,3374.594556,0.03605152147,0.0004154214981
12.21225828,152322.4502,3374.230811,0.03612768232,0.0004171086051
12.26251448,147743.6925,3373.867092,0.0362015538,0.0004187955302
12.31277069,151698.2055,3373.50345,0.03627740252,0.0004204822735
12.3630269,147157.9993,3373.139834,0.03635098115,0.000422168835
12.4132831,151081.6222,3372.776296,0.03642652158,0.0004238552147
12.46353931,146579.3291,3372.412784,0.03649981088,0.0004255414127
12.51379552,150472.5447,3372.049349,0.03657504678,0.0004272274289
12.56405172,146007.5421,3371.68594,0.03664805018,0.0004289132634
12.61430793,149870.822,3371.322609,0.03672298522,0.0004305989163
12.66456414,145442.5023,3370.959304,0.03679570611,0.0004322843875
12.71482034,149276.3073,3370.596075,0.03687034389,0.0004339696772
12.76507655,144884.0775,3370.232874,0.03694278557,0.0004356547852
12.81533276,148688.8576,3369.869749,0.03701712962,0.0004373397116
12.86558897,144332.1392,3369.506651,0.03708929533,0.0004390244565
